Data;Kurs;Zmiana;Nazwa Tabeli
2012-09-25;3.2136;-0.14;186/A/NBP/2012
2012-09-24;3.2180;1.48;185/A/NBP/2012
2012-09-21;3.1712;-1.18;184/A/NBP/2012
2012-09-20;3.2092;1.46;183/A/NBP/2012
2012-09-19;3.1631;0.39;182/A/NBP/2012
2012-09-18;3.1509;0.97;181/A/NBP/2012
2012-09-17;3.1207;0.24;180/A/NBP/2012
2012-09-14;3.1131;-2.26;179/A/NBP/2012
2012-09-13;3.1852;0.54;178/A/NBP/2012
2012-09-12;3.1680;-1.30;177/A/NBP/2012
2012-09-11;3.2098;-0.28;176/A/NBP/2012
2012-09-10;3.2189;-1.19;175/A/NBP/2012
2012-09-07;3.2578;-1.14;174/A/NBP/2012
2012-09-06;3.2955;-2.19;173/A/NBP/2012
2012-09-05;3.3693;1.24;172/A/NBP/2012
2012-09-04;3.3281;-0.35;171/A/NBP/2012
2012-09-03;3.3398;0.13;170/A/NBP/2012
2012-08-31;3.3353;-0.13;169/A/NBP/2012
2012-08-30;3.3397;0.96;168/A/NBP/2012
2012-08-29;3.3081;1.21;167/A/NBP/2012
2012-08-28;3.2685;0.35;166/A/NBP/2012
2012-08-27;3.2570;-0.34;165/A/NBP/2012
2012-08-24;3.2680;0.59;164/A/NBP/2012
2012-08-23;3.2488;-0.46;163/A/NBP/2012
2012-08-22;3.2639;-0.46;162/A/NBP/2012
2012-08-21;3.2790;-0.47;161/A/NBP/2012
2012-08-20;3.2944;0.18;160/A/NBP/2012
